Machine_ID,RPM,Temperature_C,Vibration_mm_s,Oil_Quality_Index,Pressure_bar,Shaft_Misalignment_deg,Noise_dB,Load_%,Ambient_Temp_C,Humidity_%,Power_kW,Maintenance_Score,Operating_Hours,Fault
M3,1688,90.33433701,2.665287452,85.39213696,3.04495123,0.350240041,63.43428956,56.73737838,24.66943803,69.14109216,44.79273524,7,835,1
M2,1303,60.76042848,1.401605677,115.2361368,4.631060561,0.583360315,49.67348612,75.57408557,16.453868,27.22915438,55.01682946,10,2938,0
M2,1455,72.33347671,2.446848845,69.25934846,5.213808794,0.733424158,70.60815654,76.32216314,26.95849008,29.16811553,52.74231637,9,2662,0
M3,1610,70.7075558,2.446476935,73.75062042,4.082023895,0.495389889,58.58424058,76.82338782,24.55398351,42.33595081,54.12707299,1,4006,0
M3,1306,80.8855327,2.914810101,79.0531548,6.731169632,0.755715034,49.87480043,79.46577004,33.0514649,61.16803055,41.36893019,2,1372,0
M5,1521,59.01875648,1.795156704,85.93698273,4.36459012,0.716599988,60.79046949,76.04051645,20.30217416,31.63805149,49.19774978,7,4936,0
M5,1233,79.62172666,2.35616108,83.95326218,4.958707313,0.284723763,60.16721734,65.89970588,15.95852336,37.34171634,48.59944496,2,1962,0
M2,1379,95.24309623,3.140825918,99.26143691,5.556022097,0.365241979,59.5905281,69.29163152,28.09034247,50.77293673,48.59714147,7,4326,1
M4,1563,61.36825995,1.691179162,43.60411894,4.408715211,0.691507433,64.95595556,70.91124867,26.73263509,39.82137845,46.91986228,1,9114,0
M2,1181,76.89706168,1.232479876,44.19605195,3.153426952,-0.042522513,63.73722486,71.07699449,19.9578349,36.65396145,48.26947864,3,642,1
M4,1588,68.38017822,1.059994983,72.56182742,4.571345473,0.470108861,61.48938096,79.98217656,17.35125522,45.65632902,54.24822391,5,6309,0
M4,1496,79.25887206,2.356356014,96.45950281,6.029440556,0.21383376,62.25077817,76.43668753,32.68698365,42.7251799,40.43574323,6,2865,0
M5,1610,75.19147777,1.058424896,56.51527953,4.663104873,0.40468924,59.47820775,90.7734344,32.07055195,50.30438786,58.88647384,9,7368,0
M1,1544,68.58513091,1.813840474,34.8855149,4.153565699,0.440235982,68.87745425,92.0646898,12.56271621,52.91468889,52.41920563,9,984,0
M1,1772,79.87872285,2.218656594,88.56769109,5.92567221,0.428351124,52.60401991,70.79649583,22.70888485,43.0700306,49.78834052,3,3749,0
M3,1525,93.0434811,2.092587768,83.65485836,4.669225104,0.38954775,60.69825837,31.63344452,33.32096027,42.91732725,54.53417073,8,6990,0
M5,1414,73.09096208,2.212722432,63.6468739,4.489839186,0.28057127,60.32512316,82.36832466,22.61968721,42.14110982,42.74082627,4,3671,0
M4,1524,82.19757942,2.111144928,65.21690599,5.14945609,0.958382253,64.06640203,64.59623661,22.54693883,44.89130557,46.67649547,7,4033,0
M1,1608,62.06727042,2.639432907,65.45384421,5.77075021,0.873492401,55.78073061,61.98516078,23.58620336,40.55170638,49.39462284,6,5956,0
M4,1509,65.43563623,1.52384181,81.65802976,7.381713532,0.267586836,51.28163699,66.01554725,19.39551513,39.99391518,56.82780185,8,3766,0
M1,1508,79.72406278,1.661502431,70.60527086,5.827236108,0.81642335,60.78411508,65.53356953,16.47612128,51.96627121,49.76751709,6,8666,0
M1,1359,89.84116029,1.613670277,87.41095878,6.159839966,0.420106902,61.40615246,76.1226981,30.26273655,55.1611618,52.25027336,4,657,0
M1,1367,78.55613349,2.415095906,37.18060006,4.494033801,0.525837495,67.44799705,54.40564221,15.78531547,24.92447055,47.05210502,2,9572,0
M5,1219,71.86941969,2.450199294,67.14722202,3.974131894,0.487345208,53.64818977,59.22279254,26.23635726,40.10021152,52.43421034,7,6140,0
M2,1849,74.99291405,2.22561266,63.10919059,5.06233135,0.368050272,65.77346883,73.43158554,29.43289746,33.11305567,58.38619796,4,1228,0
M4,1251,62.49592266,2.591746833,76.15488982,5.107169915,0.696770469,71.83707182,76.2294403,17.74386851,36.89028534,54.97763346,9,1460,0
M5,1361,81.04515326,1.410979566,71.92928362,3.921487259,0.525177306,58.11117556,76.41541645,20.37865799,44.0251621,49.59272006,9,5520,0
M5,1356,83.82333062,2.833612056,91.9676567,4.82470547,0.404689715,53.5452889,62.12963721,31.06589594,46.69438372,53.37745424,7,9392,0
M5,1678,70.47909667,2.761619311,52.10994843,5.399317602,0.239082111,57.96512817,60.21734351,27.6644586,38.87873556,52.88758477,5,9826,1
M5,1441,70.29957852,2.367810999,80.68237214,5.360393395,0.321280997,60.07002484,64.93365166,21.91357147,20.86659665,52.53293836,3,5449,0
M5,1749,77.6587823,2.890899454,88.37504635,5.504287853,0.171723977,62.81893938,72.39872752,31.01124502,30.34954419,55.5597668,3,2725,0
M3,1365,70.63280264,1.171688396,107.8497115,5.29096473,0.50244471,57.04302635,84.85477369,31.03267862,48.9649967,55.52238852,9,9923,0
M4,1555,74.33867385,1.737775932,72.77351043,4.492991341,0.260666882,67.77599267,49.52562814,26.34526347,12.59573578,49.36420702,9,157,0
M5,1332,95.99721789,1.63234827,84.86687907,4.486099373,0.446887897,54.42733842,67.79271243,20.49919886,51.87427152,53.20939531,4,9419,0
M4,1929,72.52974299,2.360739662,52.94205811,3.801048602,0.774020371,51.30397424,56.67321559,22.93275648,45.21229991,48.08452539,1,8603,0
M3,1262,71.41659848,1.47492963,44.12065694,6.784775039,0.739859915,65.53355212,53.47757323,26.43193372,53.16176082,45.38463802,10,5948,0
M3,1561,68.52458194,2.378747575,92.67161564,5.013450365,0.493544621,48.62689484,79.66956645,24.05702585,38.01430813,48.65253122,5,2837,0
M4,1626,82.44191971,2.685268072,79.9165956,4.775146944,0.482583055,58.97935116,75.44624574,29.69478589,19.38594576,49.61860924,8,5593,0
M1,1582,73.18775827,2.34760145,97.67769035,4.071207919,0.87597491,75.58840565,74.49433516,17.3511296,44.30362642,41.69209505,10,3977,0
M2,1462,68.50626962,2.141875512,59.39895667,7.935657902,0.604151224,59.93978224,79.2102584,17.52868235,52.74653124,54.3016628,4,2382,0
M1,1474,88.21304032,1.50606333,87.79853209,3.926671968,0.434438708,54.39616175,65.20281103,25.90435556,49.24721806,36.16337289,10,6886,0
M1,1508,89.19603005,1.576574517,108.0322676,4.571152074,0.214796377,59.71301268,65.67362484,22.54227793,33.37308517,63.5740847,10,5608,0
M1,1470,68.99576434,2.624809453,86.29558413,5.415836836,0.578774644,59.74599606,91.85730617,21.86475693,40.86761075,57.50939567,4,1531,0
M5,1692,56.33460049,2.389674502,84.14872258,5.600212966,0.665864755,60.8032497,67.53428946,16.1597164,34.67163731,48.69495638,9,1875,0
M3,1942,85.0751369,1.98049024,80.12834121,5.957932055,0.373669695,63.31131491,77.35132113,25.09772922,31.80733536,50.0471318,9,9610,0
M1,1388,68.15370174,1.791045227,56.43677814,6.807608508,0.558240551,54.80444416,70.06381541,24.73622446,49.55388571,51.51485937,7,4307,0
M3,1226,82.90625599,0.987096063,100.333594,5.506157655,0.427285341,68.43774028,51.5174147,28.26739491,28.02467689,47.05419806,10,9620,0
M4,1482,55.29896182,1.464573791,70.8371354,3.9439692,0.46319352,61.22557142,49.55370996,25.34453067,31.06183569,50.96309574,8,4485,0
M2,2015,83.92597338,2.955709544,87.56724885,4.743054875,0.002435588,63.63397023,64.2101578,24.33697961,28.95974367,49.28000011,4,6451,0
M4,1339,62.88828071,1.359772214,56.5544854,5.307832373,0.455643719,56.859253,80.56101252,30.88500318,25.09752477,49.52863641,8,4074,0
M4,1827,82.30764119,2.094739911,62.30810503,7.068226042,0.69387386,66.43191068,77.88291657,18.43766348,41.46414292,50.90730532,6,6005,0
M5,1835,75.14273068,2.503721987,101.526311,3.602194522,0.373719489,58.71473796,79.14077164,27.68194609,51.61503048,43.43236101,3,4777,0
M2,1389,65.46060581,1.372538666,74.79046567,6.202576505,0.510505274,61.38776257,60.12953821,16.64426418,38.15123244,50.19784862,7,4565,0
M4,1613,70.92963687,2.092355237,101.7991321,5.17991437,0.348809859,55.33446961,86.1587249,20.8081906,24.94252199,50.81723873,3,8511,0
M4,1825,81.86318457,2.468957769,78.82654011,5.837830535,0.572088335,55.01534187,60.351067,18.93671434,48.3994454,50.64424811,7,3402,0
M2,1424,76.05894453,2.006249661,52.37153341,4.898005283,0.45669536,63.44102653,72.12824399,28.90971268,56.85701754,48.92084622,5,7045,0
M2,1459,80.8441298,3.434201528,93.381014,4.15756737,0.312151692,57.78196585,69.8964771,24.67294883,33.53757676,55.68928888,4,2402,0
M4,1383,94.76440585,1.165700371,71.15161523,5.750872779,0.766510294,55.73088456,68.2612618,24.93248378,35.21445733,48.23173723,3,6385,0
M2,1297,59.35758388,2.529364265,90.4803322,5.654431027,0.685786403,56.78408329,83.38592138,19.46633506,45.1566063,51.13662953,8,5066,0
M4,1370,91.17212575,1.913599131,80.37816301,5.972056966,0.379018647,63.49476536,62.9488948,23.50153252,56.21873748,56.48648767,4,3826,0
M4,1255,76.04355938,2.385960077,56.85322658,4.986695365,0.599557662,56.85481069,56.50394744,21.18267348,34.80165854,49.6031193,8,2142,0
M5,1506,66.01215952,2.220653576,82.46442148,4.400177977,0.607482401,59.41172534,70.19995486,26.91727507,26.67550219,51.07231634,10,8814,0
M1,1346,61.69686374,1.633421901,112.9433471,3.441213005,0.628460247,60.07513875,66.00173266,20.04454432,46.31418606,49.51807682,3,3098,0
M4,1546,73.10879609,2.114498196,87.39479688,5.819373268,0.161148821,50.41325557,103.7738292,31.64897183,47.99068073,56.18684897,10,8071,0
M3,1188,84.21650112,1.071049274,79.1372337,5.423889482,0.701321308,52.64436797,76.76507476,16.62209775,40.0613145,48.71137719,9,1009,0
M1,1566,73.7245088,2.30162375,96.13015103,4.034217367,0.386060207,61.68138945,65.90659425,20.96740084,34.4186674,56.41677289,6,4233,0
M1,1666,90.1115493,2.149079233,83.16002698,4.461426327,0.428434413,56.31485319,59.43888431,33.38600255,49.94378731,49.48206053,5,1980,0
M1,1101,60.4882431,2.319330084,83.14301345,4.533241188,1.02757635,65.28362456,51.19711589,22.82430626,45.28036005,45.70270138,5,2660,0
M5,1574,74.87911052,2.529059163,63.62562242,3.517015568,0.560374676,64.83403552,59.74780914,18.42560668,32.31564483,53.39686585,3,7627,0
M4,1745,62.47606556,2.18380992,83.50772039,4.182317603,0.422735505,63.59584333,71.14941772,26.09535781,40.49094731,48.47666083,2,5796,0
M5,1258,78.63631883,2.07404471,95.53165125,3.866169643,0.058941125,69.09885894,84.27328652,22.62303879,26.48292468,53.1025045,6,3172,0
M4,1834,83.8688739,1.559465832,67.45906772,4.587520988,0.777952827,59.58455336,81.21689142,20.82064872,46.85890456,36.35297808,1,4576,0
M5,1583,70.79238206,1.643889618,101.3674373,4.261302502,0.230958066,63.24440963,72.29094832,19.52064595,37.37766431,50.02602631,7,4589,0
M5,1358,48.95786143,2.59336731,78.62440964,3.372995079,0.299312219,57.07799512,66.76832334,38.84186803,35.64289168,47.70197351,5,4591,0
M3,1488,76.98948147,2.718167703,66.68345733,7.022590231,0.43372954,72.26184956,72.68812356,23.7422405,39.67125515,44.68370657,4,8836,0
M5,1611,79.36738552,1.880944782,94.96448115,6.252540731,0.783282358,69.91816826,64.81362003,15.3721632,40.40307699,47.23379499,9,6955,0
M2,1515,79.04294755,2.023001374,75.69808646,4.220980578,0.654647997,60.05940217,87.18363996,32.4685488,48.94930062,47.13148428,10,7501,0
M3,1607,87.35782192,1.547692813,91.39272331,5.272421397,0.468432498,61.93293115,68.10809819,28.05535453,45.91090531,49.76007103,1,3197,0
M5,1315,64.2894632,2.586378423,75.62362052,5.41746509,0.561658413,66.796488,69.13662142,21.16766784,38.43590721,43.16336769,4,3605,0
M1,1533,81.80216105,2.332708412,79.10260785,6.191085855,0.379922861,59.26430248,47.84177575,20.33440456,47.6366815,51.5813689,3,1184,0
M2,1217,86.92507512,2.970608718,87.40340307,4.181394973,0.527930738,56.71687965,68.04565153,28.36736398,44.00737254,56.83107393,6,652,1
M2,1477,57.21412416,1.560838461,84.36345586,6.092106784,0.514667349,64.36994876,78.36484138,23.76540836,35.73400364,51.40464248,5,5660,0
M2,1319,78.19651826,1.81099605,50.06702329,4.452094696,0.693753979,60.39219623,59.32277423,15.37011091,38.75281842,54.04494305,7,1253,0
M3,1352,69.95820169,2.115722961,63.1813439,3.664137596,0.693435624,60.91497225,62.49279666,33.93619982,38.51777111,55.47281227,1,5573,0
M5,1747,74.18477327,2.323244769,93.94114977,5.724136559,0.598795476,55.82864328,77.92711018,22.83004769,45.05261343,56.18244756,5,2345,0
M5,1718,78.47676484,1.892166181,78.01795117,6.290758424,0.427530488,51.41163926,55.23342776,32.47785868,36.32977385,59.35069346,2,1786,0
M1,1621,70.12771436,1.563519455,72.14403046,7.587908974,0.648364459,61.18071205,80.57801008,31.39217479,36.09590814,47.50399001,2,5935,0
M1,1281,68.24291921,2.440703764,59.62138977,3.800274735,0.481606307,64.52481021,64.6785611,19.99495228,59.68757309,46.40758007,2,793,0
M2,1436,75.34152417,2.360567681,63.80395518,5.698919685,0.283617126,58.87096625,66.1143178,30.16594932,49.39735482,53.91732824,9,7638,0
M1,1742,64.12754061,1.54186295,49.6730204,4.590198756,0.419342442,67.1821476,58.76121595,21.74278725,32.39399336,53.5413311,10,8191,0
M3,1528,64.14174871,2.677721401,78.48078922,5.783358711,0.516905397,56.48041837,73.7804626,15.66649707,45.70940994,53.8783765,3,5935,0
M5,1963,81.79373283,2.585099355,71.02343629,3.529510449,0.682043157,54.72647773,94.59871985,22.87700917,41.18350066,59.44641227,4,8789,0
M2,1578,63.51205965,2.067148249,65.50118164,3.737230224,0.463294366,59.66384846,77.81497239,26.98818751,43.91551175,50.05684954,5,6894,0
M1,1538,81.66312501,2.039798931,78.97814862,4.224125177,0.258160258,59.58703712,61.35714738,22.68631676,41.37341325,52.1307828,4,8904,0
M3,1438,79.62591293,2.277028886,85.45955946,5.078964046,0.511348337,63.84984366,81.35620585,23.4647583,51.89642645,45.09805874,4,8667,0
M3,1526,57.74193271,1.569148465,111.397969,4.358918733,0.522691208,56.12518588,66.83320454,30.71783022,43.45620345,60.67660562,5,905,0
M1,1469,68.22435348,2.01501574,57.32174871,5.659054344,0.537167526,66.84047118,83.74484981,25.5324699,39.37911302,48.31727539,10,1020,0
M5,1641,86.94109403,0.923808228,97.39071565,6.026894618,0.683974303,69.83458481,78.06676402,20.78350844,50.42190577,48.45892036,9,3704,0
M1,1691,65.18834469,2.438227823,94.59652342,5.599577541,0.703784648,59.80427987,40.56858435,28.51015162,42.33285041,48.26625054,9,1543,0
M2,1342,70.35595738,1.219253389,68.31360891,6.61878764,0.381157826,66.2485521,59.95920367,25.98837783,41.21478579,46.77552071,6,7148,0
M1,1233,79.62060893,2.751709914,83.04853932,5.415826629,0.376771308,54.71751465,79.44385223,12.39197599,43.14022602,46.35281476,3,1645,0
M3,1132,82.83390509,1.834939953,73.13550126,3.78310329,0.291960258,65.37610771,71.51657272,27.14176457,39.06390977,47.38147859,6,1310,0
M1,1601,72.48461114,1.894166509,82.78532871,6.363376514,0.639763134,65.23638204,59.76244052,26.95914354,40.09226993,43.17102036,10,6312,0
M5,1279,69.02489805,1.686133047,102.6369652,4.394843764,0.789764022,64.3171864,63.66410485,25.10060565,34.13305411,46.0734104,4,4787,0
M4,1069,89.22369862,1.855980563,89.08409349,5.9104185,0.436983614,59.92218456,50.9376338,29.45850291,32.4883278,59.74481556,3,5410,0
M1,1577,92.38899664,2.709265673,87.6291256,6.573734217,0.451713887,45.22875529,69.11626712,21.63803208,30.01429614,53.67827572,6,9800,1
M5,1998,84.78858051,0.756095672,73.5453602,5.456688011,0.793356511,56.79136428,92.10689726,26.68249894,26.08016713,54.62952088,6,1013,0
M5,1498,75.85318143,2.638482693,57.73915003,3.503841187,0.601111571,56.87041991,78.04933391,17.16520314,31.20282639,55.88604394,2,2880,1
M3,1667,66.91734278,2.169011741,76.87297684,4.081787833,0.587247141,55.10872531,91.90417001,27.03545192,38.25732966,59.17067282,9,8681,0
M5,1516,66.69555593,1.396489176,98.09912232,6.322744467,0.261816699,60.61121502,78.8239709,34.76529848,41.03117582,41.14288724,8,7832,0
M5,1480,80.22514105,1.462343803,57.09248215,4.830877314,0.635745614,57.90518277,80.27479343,20.02571824,37.28703437,43.85058442,6,5087,0
M5,1683,79.18398221,2.838196514,64.17365948,5.079573535,0.314172732,55.87693995,89.74078688,21.20098934,16.4429651,45.9813817,1,3725,0
M5,1441,89.01598593,1.52724656,81.89401604,5.758824416,0.273195963,54.70599926,73.77263259,21.44992279,55.74586358,47.65135102,2,9362,0
M2,1553,81.50450093,1.423324745,65.23017823,5.696322862,0.430645685,56.42243507,68.12772678,25.64999113,50.86480123,48.49715305,4,7426,0
M2,1564,59.96919698,2.568657271,68.11214829,5.278799812,0.382841455,65.60749606,80.32657517,19.68481864,44.45759851,47.76511224,7,2670,0
M3,1366,85.51947618,2.169276438,73.64602127,4.791331629,0.455680061,56.69487473,84.53840237,27.10623689,59.07490673,51.09654457,9,3837,0
M1,1698,65.01939373,1.531037212,59.51573894,4.687331554,0.211803673,57.42530647,65.20035357,29.23419973,30.22635883,50.17647695,10,2879,0
M5,1465,71.16028728,2.108312488,65.38817231,5.857898825,0.691763261,57.71651192,62.78430918,27.67173607,58.87625121,46.38582602,5,8630,0
M1,1348,77.50200206,1.487123658,90.55141875,5.553569531,0.725537259,61.69496757,71.38856032,16.15792287,30.34785923,39.12225612,10,2076,0
M1,1607,94.9566749,2.550410699,60.38945327,4.742699999,0.110531505,62.28124744,78.31498867,29.97583833,42.38737925,45.03565647,2,894,1
M3,1320,106.0991856,2.530685482,56.03191798,6.082112313,0.695691561,44.7767173,77.98091049,29.68683707,27.26162675,47.25380673,1,1822,1
M5,1505,81.06723059,2.266003099,70.54962531,4.870965885,0.337894274,65.10817607,55.758324,29.15080686,40.14694096,48.76460282,10,998,0
M5,1498,73.16803381,2.180830531,90.97933254,4.148337826,0.671395107,67.18184017,89.11606067,26.86421124,43.86166498,44.3516627,1,202,0
M4,1717,80.34505648,2.880594062,77.04617288,4.241029301,0.486310701,54.74906731,63.58835071,26.10094657,38.45309669,47.54596767,5,7553,0
M1,1594,83.87655426,1.999843164,73.03128383,4.021259164,0.505755113,55.13850878,67.34935003,30.16194699,47.13877444,44.34506306,7,9739,0
M1,1494,71.79332374,1.409062937,80.66538196,4.727589983,0.46298047,57.74873306,60.9734564,34.61756744,40.99014449,49.37090324,9,2132,0
M2,1663,92.95211356,2.224736956,53.81438851,6.233724278,0.742425841,56.2199799,96.98328836,20.23479768,34.77585272,44.63454336,9,6272,1
M4,1778,77.30070759,3.043023525,87.42058481,4.194904819,0.252082397,61.11963437,72.4207067,30.39062698,34.33186682,45.75547672,8,1634,0
M2,1611,79.97743089,1.492620253,85.75152547,5.188475761,0.621568068,50.26737357,61.49024919,24.56891451,48.10913773,43.45657935,1,7297,0
M2,1502,81.65924252,1.819268617,73.86037289,4.343310654,0.720266033,54.41036196,78.6392355,24.35163474,33.4625797,49.23249652,5,4670,0
M2,1237,79.21586611,2.208223019,95.08886768,4.739690959,0.643268016,67.695986,77.69135779,17.31734655,49.1540297,45.66776115,6,6806,0
M3,1286,83.389405,1.973047575,63.08755852,3.489958788,0.964939783,55.35890016,68.12272976,23.57605295,52.22711793,54.53392133,6,534,0
M3,1438,68.82746813,1.50884821,96.9186349,4.779461771,0.394210647,66.21714139,78.40606713,20.01367521,23.31286138,52.02925133,4,9549,0
M2,1378,69.41698246,2.560928928,82.31740498,4.80629462,0.691460965,61.77669098,61.74708039,22.68072785,51.32926387,49.65074066,1,8346,0
M4,1462,63.99845767,3.160020361,74.95171115,5.540287944,0.478781873,50.95366143,65.07081725,19.50906808,60.60422698,46.01257251,3,9222,0
M1,1511,79.39501231,2.09806573,79.70189547,5.223280913,0.746681215,63.17664598,49.89783345,22.75545806,42.52003761,51.90260153,10,8603,0
M4,1605,82.78936504,1.547965855,78.39102851,3.801607875,0.498462201,59.41166349,56.76048916,22.96944821,45.99084185,53.45350445,4,7356,0
M5,1485,79.57772866,1.225519737,98.30424345,6.084198244,0.422424844,57.72266472,88.07630806,25.48377459,50.37005324,50.71344206,4,9248,0
M3,1597,91.74492433,2.128987991,63.84981309,5.21030304,0.761214441,61.22478547,86.41428628,16.92625069,37.24517685,58.01850928,4,6561,0
M1,1512,74.94403981,2.551938672,68.56221141,5.198393517,0.401687612,62.37316743,70.65788649,17.77240926,41.82280224,52.29818659,5,4183,0
M1,1104,81.68741656,2.237583873,95.54454338,4.990817647,0.217454848,63.53795911,86.62931447,26.80957135,26.8580047,54.56803609,9,6096,0
M5,1312,64.08299124,1.99879808,71.06697597,4.482242553,0.396630623,65.89126424,68.39925513,21.01280941,41.38635029,50.66782708,4,4952,0
M5,1471,71.12900298,1.705364174,93.50799616,5.21780234,0.623806589,62.04067956,67.56589697,30.37264895,44.98111996,53.37832227,9,2612,0
M2,1258,81.95537758,1.453918184,105.4915397,5.475588436,0.77840775,53.12182956,70.56510648,26.12634861,45.16163023,46.01609384,9,5628,0
M3,1619,83.49102111,2.417375663,73.9730746,3.253104309,0.522225875,57.63177271,68.75078405,28.03381075,50.65424724,47.70800818,1,1363,0
M3,1806,72.06033052,2.456885811,90.2204349,4.461239163,0.763639413,74.71524168,67.84803676,32.0534616,32.25197822,51.74681777,5,6051,0
M4,1743,74.28400748,1.227135107,62.69461578,4.74505303,0.228365016,63.6224553,81.43398107,23.45144594,34.67393243,51.71049741,9,2847,0
M2,1457,59.82126253,2.794919489,91.32099947,5.256170606,0.411347307,71.8464365,71.50135654,22.12756647,58.95507346,52.53805911,4,7380,0
M2,1798,71.42970799,2.28703561,82.99135979,6.193311006,0.442284977,66.97717041,77.12481764,29.35851293,38.49671626,55.50196446,5,1193,0
M2,1529,83.90383164,2.699797323,87.09557423,4.228259185,0.477088115,61.20901036,80.31380525,27.54756782,42.00033787,42.87514414,4,3863,0
M2,1432,80.75205016,1.328936126,70.31641892,4.502038153,0.516818878,61.50703535,73.88185796,24.06334845,39.32989958,45.12773726,2,7451,0
M3,1377,80.00665721,1.317087922,55.08374877,4.487465889,0.638182191,59.8170998,60.29728674,31.95728983,31.78319174,51.14786321,10,332,0
M3,1439,75.49773687,1.925515345,87.54878097,4.19847241,0.411038632,51.31097692,56.47134111,23.93877845,56.23529211,46.37818184,2,2201,0
M2,1422,75.07063159,2.251392213,49.04895271,4.652813505,0.527805737,60.09023626,71.48780635,25.16386819,34.72298588,66.88884121,2,2128,0
M4,1534,68.39678861,2.898180411,75.23974262,5.77080222,0.490975422,66.05337276,68.28743695,25.10611325,28.72714476,52.5785981,1,6333,0
M1,1532,81.9882842,2.353039457,94.117728,3.946164505,0.314822019,57.00180003,70.87391429,20.32703053,35.49259723,49.60834576,3,8026,0
M1,1500,79.20972944,1.878659362,82.87846604,5.427814395,0.477266662,62.059765,69.83945961,25.38792695,19.98293998,47.42265363,10,2029,0
M4,1587,79.92018848,1.486815396,109.2251397,3.29809777,0.471268094,64.25795523,95.8357366,31.98380089,33.48712535,47.59918858,1,9750,0
M2,1738,69.73965157,2.615000286,95.37663729,4.438662004,0.466983887,55.4515978,56.69773744,27.22484158,30.31871402,50.15070331,4,9940,0
M3,1689,53.4665708,1.517647287,70.19152418,4.6705107,0.506351891,57.74348568,50.1005373,25.15531713,46.17428631,50.55990966,1,8699,0
M1,1203,85.97152712,2.814234277,80.4097007,6.674859673,0.515134708,54.91044255,73.32376834,24.19116359,33.2658576,47.71650428,4,3440,1
M5,989,70.21162544,1.857807675,79.28943946,4.725197695,0.413540964,55.88917197,66.23577445,26.65433514,48.87803936,48.63423877,3,2077,0
M5,1686,66.37224236,2.795291036,56.26734855,2.798756527,0.754542947,53.56197358,73.1606787,28.74883314,53.98483993,56.72142288,9,2513,1
M4,1226,81.93478912,2.339465645,65.89401625,3.001111093,0.266103874,55.49775769,75.83883022,28.04619415,47.81175336,56.92252481,1,8126,0
M2,1455,71.0798736,1.931502255,71.5885864,5.034029586,0.355805978,67.0972784,82.84104695,23.34067569,37.84611711,51.2601699,8,5518,0
M1,1265,85.59936384,1.740301814,49.45669246,5.613770856,1.055992725,55.42261485,54.9277418,26.62390797,41.41114497,43.29370136,9,6125,1
M2,1139,81.1700595,1.829546061,80.71240202,5.375455858,0.292401729,60.6322961,64.43282102,27.39969871,24.7501506,52.69251578,7,5037,0
M1,1608,81.83569323,2.214158346,76.26392233,5.167570106,0.229249065,57.48565623,74.28761259,19.96402506,38.66220627,57.77141221,1,3697,0
M4,1651,61.34044289,2.038578248,54.90659148,6.162259598,0.646895349,65.89432969,77.70463596,25.84115271,31.39561532,56.84890551,4,1478,0
M4,1384,87.11943985,1.703094296,86.06319298,4.460408779,0.084576029,66.55581148,91.9344955,14.19348057,46.94326381,53.67212926,10,720,0
M5,981,77.61250531,1.917184295,90.73809117,5.894910556,0.452945218,64.32034991,79.55703971,27.41266855,65.72752389,57.11211478,1,1029,0
M2,1390,71.30722861,2.039288515,83.40551718,3.367985115,0.929164985,61.53067277,69.43211404,28.30171527,44.99821636,50.26692136,4,6644,0
M5,1578,76.43388467,0.935632953,75.13897737,4.095052167,0.191012816,58.84470232,61.09564247,28.73773063,20.08859851,53.14051485,3,7672,0
M2,1204,57.23764767,2.229084057,88.87163228,3.192958605,0.103607103,54.04062648,64.35710147,23.02476574,36.38769807,46.59612217,2,5926,0
M5,1536,79.08652811,1.510139388,90.20330541,4.725154699,0.20016376,69.71764441,64.07297177,26.54523418,41.22490925,51.46132728,1,1074,0
M3,1496,64.70628492,1.423333798,84.61105355,4.953738783,0.679671914,56.20163491,76.55233629,32.11976923,40.87357425,56.64767122,6,1789,0
M3,1615,61.47329714,1.156327826,67.63081624,5.114101492,0.724955344,63.31823174,72.56997446,32.06884824,32.69186874,47.05288294,7,4771,0
M3,1523,59.77640814,1.103053751,84.14901148,5.061883353,0.397482241,65.29782786,56.76350429,24.8541365,42.45291743,45.69278285,6,7020,0
M3,1305,86.12688375,1.322276248,97.93220976,4.072446669,0.636642481,57.22359752,65.64098531,25.69659815,27.57499163,50.4874447,9,6876,0
M1,1739,68.70736606,1.645489521,71.05056412,4.809759156,0.778051066,65.19006264,78.77547553,30.55455572,30.55091277,48.86668898,9,9017,0
M3,1468,90.3372771,2.976629569,111.4690901,3.502553331,0.857469283,63.82106602,73.51662355,17.49598992,46.45797642,53.24573861,2,8453,1
M4,1494,69.64198537,1.737060162,72.11553599,6.363228975,0.450732944,68.63981918,75.68644616,23.38462129,29.84336769,47.73370237,2,7884,0
M4,1313,57.92642042,2.088875053,80.4861052,4.696373927,0.039705656,57.65326767,73.8292171,31.67785228,45.38211605,58.59219808,9,758,0
M1,1411,63.8347556,2.200240693,69.91271606,4.511113881,0.335824216,53.57067991,86.26430735,29.87600271,26.30536225,43.55161951,1,2997,0
M3,1323,87.3581162,2.065532593,83.34906254,6.588940328,0.414639161,57.47255122,72.36043064,26.84631889,57.64825884,56.26867393,5,5768,0
M3,1465,73.44101822,1.96127827,53.86667461,3.757753466,0.448212241,61.04426771,66.13977202,17.47083797,32.25730078,46.17575386,1,6325,0
M3,1842,69.51712704,1.402353118,71.80937302,3.874412886,0.46242812,60.29106364,60.84244959,24.75044883,37.76333428,41.02008633,7,2642,0
M5,1225,76.60018226,2.725463774,63.61818199,3.903779675,0.72377892,58.03281052,72.49609458,22.05042302,43.30613261,51.18937578,9,9870,0
M2,1177,80.01782736,2.903598322,82.03007522,4.932128618,0.754885685,50.45401271,45.59295985,26.65519451,34.34650047,48.72696007,6,9366,0
M5,1794,86.17398816,1.158670653,94.91671063,5.43163163,0.465665269,62.35241498,68.15710998,20.95326658,41.43405961,44.45195316,2,3305,0
